PORO MATRIX,PERMX MATRIX (mD),PORO CRACK,PERMX CRACK (mD),OIL RATE 0 (SM3/DAY),OIL RATE 1 (SM3/DAY),OIL RATE 2 (SM3/DAY),OIL RATE 3 (SM3/DAY),OIL RATE 4 (SM3/DAY),OIL RATE 5 (SM3/DAY),OIL RATE 6 (SM3/DAY),OIL RATE 7 (SM3/DAY),OIL RATE 8 (SM3/DAY),OIL RATE 9 (SM3/DAY),OIL RATE 10 (SM3/DAY),OIL RATE 11 (SM3/DAY),OIL RATE 12 (SM3/DAY),OIL RATE 13 (SM3/DAY),OIL RATE 14 (SM3/DAY),OIL RATE 15 (SM3/DAY),OIL RATE 16 (SM3/DAY),OIL RATE 17 (SM3/DAY),OIL RATE 18 (SM3/DAY),OIL RATE 19 (SM3/DAY),OIL RATE 20 (SM3/DAY),OIL RATE 21 (SM3/DAY),OIL RATE 22 (SM3/DAY),OIL RATE 23 (SM3/DAY),OIL RATE 24 (SM3/DAY),OIL RATE 25 (SM3/DAY),OIL RATE 26 (SM3/DAY),OIL RATE 27 (SM3/DAY),OIL RATE 28 (SM3/DAY),OIL RATE 29 (SM3/DAY),OIL RATE 30 (SM3/DAY),OIL RATE 31 (SM3/DAY),OIL RATE 32 (SM3/DAY),OIL RATE 33 (SM3/DAY),OIL RATE 34 (SM3/DAY),OIL RATE 35 (SM3/DAY),OIL RATE 36 (SM3/DAY),OIL RATE 37 (SM3/DAY),OIL RATE 38 (SM3/DAY),OIL RATE 39 (SM3/DAY),OIL RATE 40 (SM3/DAY),OIL RATE 41 (SM3/DAY),OIL RATE 42 (SM3/DAY),OIL RATE 43 (SM3/DAY),OIL RATE 44 (SM3/DAY),OIL RATE 45 (SM3/DAY),OIL RATE 46 (SM3/DAY),OIL RATE 47 (SM3/DAY),OIL RATE 48 (SM3/DAY),OIL RATE 49 (SM3/DAY),OIL RATE 50 (SM3/DAY),OIL RATE 51 (SM3/DAY),OIL RATE 52 (SM3/DAY),OIL RATE 53 (SM3/DAY),OIL RATE 54 (SM3/DAY),OIL RATE 55 (SM3/DAY),OIL RATE 56 (SM3/DAY),OIL RATE 57 (SM3/DAY),OIL RATE 58 (SM3/DAY),OIL RATE 59 (SM3/DAY),OIL RATE 60 (SM3/DAY)
0.17725,1.96925,0.03239375,1917.125,0,499.2015,151.9813,48.71422,17.47481,144.9534,255.1733,320.9503,359.5689,378.2667,380.0931,368.9836,350.5915,330.04,310.8795,294.2108,280.1884,268.4082,258.2923,249.4102,241.3687,233.9371,226.9419,220.2879,213.9152,207.7739,201.8692,196.1659,190.6389,185.289,180.124,175.1359,170.328,165.6689,161.1721,156.8065,152.6216,148.5852,144.6766,140.8887,137.2449,133.6167,129.9476,126.8083,123.1605,119.4858,116.2765,113.0168,109.1315,104.5977,99.339,95.95506,93.00405,89.89871,86.81298,83.5039,80.32234,77.52563,74.9521,72.52839,70.07871
0.1585,2.60625,0.046175,440,0,444.302,255.2888,153.2135,92.71646,56.46348,34.72541,21.48939,29.48381,100.2238,170.8123,227.63,271.9521,306.1055,332.7221,353.1458,367.6192,375.8343,377.598,373.6418,365.3143,354.2258,341.917,329.4479,317.2935,305.7626,294.925,284.7726,275.2442,266.2483,257.7459,249.6369,241.8771,234.4535,227.2983,220.389,213.7143,207.2332,200.9476,194.8767,188.9819,183.2784,177.763,172.4234,167.2595,162.2887,157.4768,152.8134,148.311,143.9622,139.8014,135.7103,131.4739,127.7738,124.1492,119.8264,115.8276,112.1725,108.269,103.7166,97.50761
0.14025,7.38375,0.01855625,559.4375,0,309.7646,209.1489,143.1205,99.4912,69.42656,48.63332,34.18759,24.16928,17.13425,44.992,103.1694,151.5563,191.7799,225.685,253.4797,274.7342,289.4545,298.6674,304.3686,307.685,309.2092,309.136,307.5612,304.5137,300.0681,294.2812,287.2839,279.0489,269.6806,259.2452,247.7355,235.1142,221.4529,206.8638,191.713,176.3676,161.4727,147.4396,134.4998,122.7172,111.9182,102.1971,93.50325,85.72787,78.66389,72.10424,66.32825,61.08341,56.37845,52.13166,48.31632,44.86749,41.75095,38.9021,36.29328,33.92778,31.78969,29.83537,28.03031,26.36547
0.215375,1.15025,0.04971875,1702.625,0,599.7812,162.6698,51.14545,16.56737,150.1346,257.1686,317.0609,352.1425,373.1919,385.1528,389.7036,387.1659,377.9662,363.3752,345.2534,325.7477,306.4772,288.5523,272.4268,258.2966,246.0716,235.5664,226.4955,218.6121,211.6844,205.5238,199.988,194.9338,190.2666,185.9312,181.8554,178.019,174.3888,170.9302,167.6257,164.4634,161.4408,158.5424,155.767,153.0895,150.4756,147.9363,145.4653,143.0568,140.5314,138.3619,136.0556,133.3073,130.736,128.384,125.4883,121.9294,116.8823,112.9679,110.2715,107.5128,104.9316,102.2094,99.17735,96.35724
0.20325,7.2245,0.020525,1841.5625,0,573.7568,277.3643,142.4027,74.09041,38.98084,20.67823,43.63359,152.0259,231.4436,285.5508,320.5942,338.6357,344.5263,344.1805,341.1712,336.9523,332.1854,327.0783,321.4644,315.5907,309.6009,303.541,297.3949,291.1962,284.9621,278.6379,272.2855,265.9145,259.4435,252.8689,246.1531,239.2757,232.2605,225.0691,217.6618,210.0717,202.3275,194.5317,186.7141,178.9451,171.3075,163.8468,156.6169,149.647,142.9078,136.3261,130.1099,124.4654,118.169,112.1489,106.8728,101.6828,95.91557,89.67876,82.83305,77.66447,73.44438,68.97685,64.64426,60.35892
0.148375,6.4055,0.0249125,1337,0,455.118,192.3074,87.53833,40.63895,19.10476,115.1408,219.9707,289.4389,333.9116,359.9235,370.3131,369.1748,361.5815,351.8248,342.0681,332.6624,323.6897,314.9856,306.4022,297.8015,289.1348,280.3152,271.394,262.285,252.9749,243.5121,233.8466,223.946,213.9103,203.7888,193.6353,183.5107,173.6167,164.0154,154.7186,145.8641,137.4615,129.4704,121.9278,114.8378,108.1613,101.8556,95.90265,90.31254,84.93211,79.90414,75.54599,70.61564,66.08036,62.19894,58.54057,54.42314,49.96235,45.33841,42.27989,39.57854,36.85988,34.28136,31.81093,29.35596
0.156,1.548375,0.00640625,888.5,0,170.0659,143.0768,119.3563,100.0839,84.24171,71.1019,60.16789,51.01624,43.60301,37.30887,31.95251,27.38634,23.48697,20.15468,17.30541,17.46703,43.85281,70.84918,94.26523,109.1032,122.7188,135.8314,147.0421,156.5308,164.7107,171.4695,176.6977,180.5694,183.1204,184.4197,184.4791,183.5264,181.5616,178.769,175.2299,171.0816,166.558,161.5409,156.1251,150.7377,145.1564,139.3603,133.8445,128.2563,122.6822,117.4867,112.3681,107.2644,102.4041,97.98255,93.49373,89.26549,85.16233,81.52848,77.79019,74.27326,70.89507,67.68472,64.81203,62.17466
0.149,4.164625,0.0053375,201.125,0,67.82925,62.91225,58.63865,54.73848,51.26175,48.049,45.10663,42.39601,39.91359,37.58125,35.40496,33.37243,31.47097,29.68884,28.01595,26.44455,24.96674,23.57593,22.26277,21.02844,19.8676,10.8881,14.75108,19.2635,23.81082,28.34943,32.81347,37.10761,41.20088,45.05226,48.65213,52.05619,55.29853,58.37893,61.30257,64.06707,66.63506,69.05757,71.37098,73.55913,75.61294,77.54907,79.38189,81.11536,82.75762,84.30212,85.74424,87.08192,88.31354,89.4483,90.48549,91.43821,92.30839,93.07843,93.74355,94.30772,94.79332,95.20447,95.52832,95.74876
0.19625,4.4945,0.04116875,1836.6875,0,552.5629,155.0583,46.10033,15.55119,159.0389,271.0531,332.1432,366.7331,385.9663,394.6171,394.8375,388.3425,377.3176,364.1762,350.7503,338.3795,327.3301,317.5997,308.9383,301.0526,293.7013,286.766,280.0974,273.62,267.2981,261.1033,255.031,249.0551,243.1859,237.4409,231.8123,226.3045,220.9091,215.6464,210.5213,205.5316,200.6775,195.9414,191.3378,186.8508,182.4838,178.2329,174.1029,169.8829,165.5982,161.8613,157.4867,153.0071,148.6569,144.2906,139.2431,133.285,126.1318,120.6345,115.8609,110.9217,106.2092,101.4223,96.67143,92.13509
0.189,2.822375,0.006125,598.4375,0,140.5559,128.0559,114.8231,102.729,91.96735,82.36707,73.87848,66.34478,59.78742,53.8984,48.62739,43.90446,39.665,35.85309,32.4233,29.33425,26.55023,24.03693,21.76803,19.72099,13.16498,26.23772,41.32099,57.39958,73.00311,86.22783,97.99373,109.2805,119.8563,129.5919,138.8295,147.4876,155.5083,162.8487,169.5136,175.2436,180.0617,184.001,187.1493,189.5296,191.1823,192.111,192.3764,191.9445,190.8687,189.099,186.7296,183.7291,180.1303,175.8677,171.0348,165.734,160.0453,154.0338,147.6955,141.3802,134.9767,128.6396,122.4337,116.4185
0.2175,5.552375,0.0104,827.5625,0,289.4266,234.9885,190.153,154.8221,126.447,103.4986,84.90631,70.38379,58.39695,48.51535,40.35357,33.59872,28.00342,23.36608,19.52376,22.61243,54.50189,84.8213,112.64,137.343,157.9413,174.7898,189.3383,202.4148,214.1681,224.4373,233.249,240.8132,247.2809,252.6157,256.9608,260.3639,262.8637,264.5517,265.3456,265.37,264.6403,263.0807,260.7932,257.7553,254.0424,249.5881,244.4489,238.5636,232.0928,224.9602,217.095,208.5873,199.5617,190.1358,180.5155,170.9908,161.5789,152.4113,143.7053,135.4202,127.527,120.1314,113.1416,106.5783
0.235625,9.761125,0.02361875,966.5,0,558.8862,352.011,226.532,148.8252,98.24695,65.15304,43.521,29.17529,19.62434,55.0197,121.517,175.7228,218.9788,254.214,282.035,302.2499,315.4322,323.2779,327.7022,330.0113,330.9814,330.8605,329.6848,327.7561,325.2366,322.1002,318.3669,314.2895,309.934,305.2817,300.3928,295.3094,290.01,284.489,278.8019,273.0103,267.098,261.0419,254.8615,248.5012,242.0045,235.37,228.5439,221.5132,214.3073,206.8899,199.3242,191.5935,183.8217,175.9646,168.2258,160.654,153.2565,146.0895,139.2273,132.7126,126.3709,120.2662,114.9573,109.6188
0.207375,9.943125,0.043475,427.8125,0,511.5568,326.7289,214.722,141.9748,94.25269,62.88669,42.32499,28.59027,19.3586,50.75195,112.3577,166.9764,211.3347,246.9008,275.8941,299.6952,319.1725,335.0646,347.7005,357.0528,363.1283,366.2084,366.7573,365.3586,362.6078,358.927,354.6698,349.9879,345.0302,339.8307,334.4466,328.8546,323.0975,317.1435,310.9796,304.6948,298.1865,291.5141,284.6999,277.6848,270.4747,263.1284,255.5789,247.9363,240.1459,232.2512,224.2784,216.148,207.9534,199.814,191.6384,183.4804,175.4913,167.682,159.9952,152.6768,145.5802,138.7336,132.2796,126.129
0.2015,4.79025,0.0113,518,0,219.5354,187.8127,159.1844,135.205,115.035,98.05792,83.67783,71.51561,61.53379,52.99825,45.66908,39.38813,33.99839,29.36724,25.38445,21.95577,19.00304,16.96033,40.0868,64.29482,87.10439,108.5398,128.1425,145.1736,159.4887,171.7533,182.6551,192.6578,201.7598,210.0169,217.4879,224.1036,229.851,234.6407,238.5662,241.6702,243.9646,245.503,246.2346,246.2163,245.4245,243.8644,241.4894,238.3388,234.3669,229.5472,223.8481,217.2891,209.8816,201.7024,192.8793,183.4832,174.0016,164.4355,154.9912,145.8074,137.076,128.7053,120.7921,113.3812
0.17,1.662125,0.0100625,1734.3125,0,348.1729,218.503,143.1272,96.56239,65.61106,44.75007,30.61647,21.00682,20.65204,90.33644,150.3628,193.6517,211.9345,219.8445,227.4785,233.3282,236.5866,237.4027,236.2103,233.2722,228.9095,223.5124,217.4074,210.7534,203.8331,196.6555,189.5258,182.3722,175.4251,168.5221,162.1139,155.7163,149.5991,143.5474,138.0542,132.6267,127.2853,122.1936,117.5714,112.7908,108.3384,104.1466,100.1722,96.25946,92.47134,88.59902,85.39807,82.16044,78.58408,74.9949,71.80046,68.26157,65.60416,63.1223,60.67872,58.38676,56.52453,54.83207,53.13811,51.38184
0.153,4.346625,0.03655625,1934.1875,0,413.2012,96.97969,27.38412,93.51492,252.0152,332.2929,371.9926,391.7059,398.9113,396.3542,386.5597,372.5311,357.1786,342.4118,329.032,317.1857,306.6124,296.9258,287.9003,279.2579,270.9065,262.7505,254.7499,246.8552,239.076,231.4317,223.8978,216.4821,209.2196,202.1191,195.1669,188.3907,181.8045,175.4318,169.2486,163.2933,157.5454,151.9928,146.6648,141.5479,136.6667,131.8698,127.0253,122.717,118.2331,113.3773,108.9613,104.8524,100.0048,94.45908,88.10199,83.34796,79.32571,75.05696,70.99606,67.02007,63.13233,59.42001,56.02349,52.80217
0.19925,1.616625,0.024575,1095.6875,0,499.147,276.5693,163.583,98.30531,59.61344,36.48185,22.44012,26.05281,105.2399,177.5529,234.0682,276.2444,303.469,314.1226,311.2363,301.1521,289.104,277.8806,267.9277,259.1144,251.1598,243.785,236.8141,230.1122,223.653,217.3706,211.2839,205.3531,199.6079,194.0308,188.6196,183.3842,178.3344,173.44,168.7335,164.1877,159.7864,155.5279,151.3824,147.3942,143.5296,139.7813,136.1257,132.5409,128.9585,125.8049,122.3411,118.4447,115.4478,112.5361,108.8223,104.5206,99.21114,95.77126,93.07784,90.3647,87.65132,84.8316,82.15655,79.7169
0.225875,4.06225,0.0075875,154.8125,0,72.61162,69.18922,66.04827,63.01809,60.17878,57.46912,54.88844,52.46849,50.20947,48.05431,45.99719,44.05061,42.20236,40.44316,38.76635,37.16663,35.6405,34.17907,32.77969,31.44586,30.17251,28.95535,27.79021,26.67399,25.60543,24.58226,23.60244,22.66423,21.7657,20.90494,20.08004,19.28922,9.884453,11.91708,15.11727,18.40054,21.74997,25.16328,28.58944,31.97854,35.30728,38.54896,41.68688,44.71183,47.60763,50.36971,53.0169,55.5641,58.01419,60.3595,62.5795,64.70692,66.74699,68.71443,70.59542,72.3926,74.11555,75.77831,77.37977,78.92647
0.21325,3.550375,0.031775,52.4375,0,92.56004,86.40055,81.73265,77.36574,73.1227,69.09504,65.28191,61.68296,58.28979,55.08146,52.05429,49.24372,46.59689,44.09932,41.74096,39.51427,37.41174,35.42626,33.55089,31.77867,30.10361,28.52065,27.02414,25.60865,24.26984,23.00271,21.80391,20.66982,19.59649,10.03548,13.09984,18.43134,24.96808,31.60891,37.8732,43.81042,49.5244,54.99078,60.18437,65.08263,69.7032,74.10744,78.32088,82.35963,86.23699,89.95159,93.50288,96.91072,100.1751,103.2998,106.2855,109.1529,111.9048,114.507,116.9806,119.3384,121.5817,123.7026,125.7011,127.5698
0.2125,0.934125,0.0293,898.25,0,516.7931,297.5536,180.786,111.6154,69.62224,43.75314,27.68141,17.59574,54.50108,124.4731,186.9723,237.977,277.1697,303.6988,315.3571,312.6091,299.8808,282.6854,265.0889,249.1631,235.6033,224.2874,214.8468,206.8072,199.8372,193.6175,187.9539,182.7011,177.7592,173.0817,168.6288,164.3714,160.3147,156.4458,152.7373,149.1629,145.7555,142.4968,139.3761,136.3788,133.4881,130.7007,127.9932,125.3833,122.7353,120.0321,117.8703,115.1158,112.213,110.0263,107.6866,104.5804,100.5899,95.89387,93.44183,91.39763,89.28384,87.23171,85.2298,83.18951
0.182875,7.11075,0.04926875,1707.5,0,501.0891,117.3578,33.14973,95.6044,250.085,327.8421,366.1192,386.2166,396.9484,401.9888,402.7495,399.5247,392.9518,383.9016,373.5388,362.9781,352.7276,343.0679,334.1305,325.9102,318.2132,310.9431,303.9235,297.0337,290.3307,283.7402,277.2018,270.7511,264.3726,258.0284,251.7704,245.6002,239.527,233.5505,227.6753,221.9168,216.2782,210.7651,205.394,200.1698,195.0799,190.1205,185.2781,180.5522,175.9817,171.3833,166.7207,162.5055,157.681,152.7314,147.6741,142.5965,136.8217,130.0974,122.0332,115.191,109.364,103.5215,97.91666,92.48212
0.199375,7.79325,0.04566875,1068.875,0,629.6903,250.295,108.067,47.71891,21.4165,56.43169,172.8793,257.128,312.356,349.0422,373.1132,388.402,396.7914,399.1962,396.5361,390.1301,381.4073,371.7356,362.1332,353.0227,344.5237,336.6832,329.3842,322.4321,315.7951,309.339,302.9511,296.6685,290.4364,284.1846,277.9302,271.6929,265.4548,259.2162,253.0136,246.8458,240.7089,234.6356,228.64,222.7081,216.8643,211.123,205.4696,199.9659,194.5763,189.2876,184.0921,179.0434,174.1302,169.1717,164.1403,159.6948,154.7728,149.4672,144.0578,138.9189,133.1226,126.5333,118.3209,110.8966
0.203,1.60525,0.04218125,1861.0625,0,560.322,155.034,45.31085,15.04735,150.4207,259.4439,320.8291,356.6912,377.2439,386.5016,385.7858,376.4573,360.7939,341.856,322.3863,304.0599,287.7976,273.7101,261.6677,251.3673,242.4796,234.6972,227.7303,221.4186,215.5963,210.1524,205.0278,200.1705,195.5333,191.0933,186.8394,182.7582,178.8229,175.038,171.3839,167.8594,164.449,161.1569,157.9606,154.8517,151.8419,148.923,145.9183,142.9209,140.4274,137.2663,134.1673,131.2864,128.3306,124.8108,120.3297,115.1018,111.5927,108.681,105.6636,102.5449,99.22425,96.05697,93.24914,90.46886
0.2045,6.894625,0.0455,1929.3125,0,570.8477,144.553,39.09208,12.19592,172.9941,285.1666,342.072,372.4779,389.0022,397.0578,398.9944,395.7963,388.6683,378.9955,368.3423,357.7067,347.7175,338.6126,330.4409,323.0143,316.0895,309.5635,303.2576,297.0702,291.0422,285.1394,279.2808,273.4679,267.7084,262.0089,256.3743,250.8224,245.3708,240.0078,234.7238,229.5459,224.4878,219.5527,214.7325,210.0388,205.4736,201.004,196.6201,192.3635,188.1925,183.8028,179.6522,175.5483,170.5905,165.7236,160.8836,155.4839,149.4137,142.0757,134.3559,127.9581,121.9918,116.0205,110.2955,104.6077
0.206875,7.440625,0.029525,1017.6875,0,576.835,306.9187,173.5383,99.02095,57.19345,33.27475,19.4885,76.71916,160.4689,225.373,273.0942,308.6519,334.1541,349.8892,356.9954,357.7055,354.5669,349.7805,344.2954,338.6429,332.9861,327.2773,321.4476,315.6006,309.6734,303.6216,297.5188,291.3558,285.0914,278.7177,272.2699,265.759,259.189,252.5562,245.8484,239.0957,232.2637,225.366,218.4288,211.4685,204.4629,197.4446,190.4742,183.5765,176.7752,170.0654,163.5152,157.1551,151.0779,145.077,139.0566,133.4949,128.4739,122.648,117.0062,111.8168,106.895,101.4668,95.22577,87.96745
0.20125,8.65775,0.0451625,1522.25,0,603.1373,185.9378,60.30222,21.85248,75.19349,213.5237,297.3294,345.0789,373.0467,389.24,397.6559,400.0418,397.4967,391.0434,382.2488,372.5663,362.9686,353.9306,345.5398,337.7631,330.6115,323.8502,317.3493,311.0826,304.9316,298.805,292.7271,286.7042,280.651,274.5829,268.5668,262.5496,256.5422,250.5951,244.6924,238.8354,233.0482,227.3355,221.7179,216.2071,210.8065,205.5309,200.3779,195.315,190.3152,185.4538,180.7449,175.8527,171.1615,166.6337,161.2724,155.896,150.4379,144.682,138.3301,130.63,122.0572,115.1983,109.0879,103.0606
0.18725,1.593875,0.0114125,1590.5,0,371.1673,237.2369,157.9324,108.2851,74.85249,51.96316,36.17331,25.26391,17.67701,49.01484,114.634,166.8054,202.4913,216.4337,221.9992,227.3979,231.981,234.6677,235.3555,234.3784,231.9453,228.2423,223.6844,218.4133,212.7801,206.6563,200.5176,194.2082,187.8299,181.5917,175.5168,169.5445,163.765,158.1721,152.7148,147.4626,142.3872,137.4419,132.688,128.1423,123.7191,119.4037,115.3059,111.3372,107.476,103.6572,99.68806,96.58768,93.24987,89.52711,85.74721,82.1011,78.54913,75.70338,73.12818,70.62019,68.14326,65.79055,63.95633,62.17529
0.212,8.33925,0.0365,71.9375,0,154.5475,139.0618,125.7578,113.9184,103.2587,93.64169,85.19321,77.39852,70.35523,64.10278,58.42289,53.27179,48.59409,44.34398,40.48106,36.96533,33.76551,30.85109,28.19395,25.77269,23.57971,21.60224,19.79581,12.90589,23.72477,37.60764,51.80893,65.30492,78.2323,90.65097,102.4143,113.4281,123.8584,133.8954,143.5751,152.9118,161.9109,170.5771,178.9582,186.9176,194.3924,201.3697,207.9144,213.9951,219.6152,224.7783,229.5389,233.8626,237.7174,241.0869,243.9662,246.3896,248.3619,249.9043,250.927,251.3707,251.1648,250.4112,249.2035,247.4851
0.15025,5.393125,0.01439375,1261.4375,0,381.7773,222.2072,135.7815,83.66911,51.8349,32.39321,20.33085,27.62059,111.423,178.3817,229.1059,264.5989,285.1085,295.8463,301.9555,305.1942,306.0832,304.8025,301.7286,297.2661,291.653,285.175,277.8949,269.9295,261.2838,252.0584,242.1763,231.6047,220.4896,208.8822,196.95,185.002,173.2083,161.7887,150.8933,140.5628,130.8923,121.8544,113.5644,105.8003,98.59395,91.89702,85.66269,79.83437,74.38346,69.27666,64.53913,60.11598,55.98377,52.29824,48.70888,45.25194,42.37219,39.68725,36.98078,34.25651,31.46441,28.8106,26.85082,25.04946
0.156875,6.79225,0.0476375,1471.0625,0,442.0248,105.7255,27.00018,93.61335,249.8022,329.1603,368.4221,389.0218,399.8521,404.8683,405.2663,401.5019,394.0938,384.2455,373.1743,361.9026,350.9418,340.5382,330.7741,321.6086,312.9539,304.6572,296.5809,288.6831,280.9055,273.2144,265.6045,258.0533,250.5532,243.1301,235.8098,228.5523,221.4162,214.4019,207.4861,200.7263,194.1232,187.6503,181.3375,175.2114,169.2654,163.5112,157.9446,152.5488,147.3315,142.1667,137.1091,132.5842,127.4759,122.4192,117.3615,112.3986,106.8633,100.3675,92.98011,87.1673,82.10747,77.07513,72.3314,67.69511
0.19575,7.65675,0.0397625,1373.5625,0,603.8375,219.5064,83.40088,34.3934,14.42637,129.8418,237.2791,304.5421,347.1353,373.7759,389.1597,395.6438,394.7846,388.6216,379.2919,368.9211,358.7282,349.2788,340.6509,332.8063,325.5138,318.6095,311.9748,305.4759,299.0272,292.6362,286.2629,279.8377,273.3931,266.9743,260.5472,254.0957,247.6828,241.31,234.9578,228.6418,222.3954,216.2218,210.1384,204.1683,198.3056,192.5317,186.8553,181.3084,175.9096,170.6353,165.438,160.0768,155.1908,150.2943,144.6493,139.2298,133.9979,128.2843,121.9261,114.2539,106.6339,100.7164,95.27316,89.9203
0.19225,6.33725,0.04420625,379.0625,0,456.8868,300.3897,202.4505,137.2004,93.38034,63.76701,43.88544,30.33851,21.03481,18.97843,75.19241,132.9205,181.9853,221.9269,254.5813,281.6886,304.3532,323.1284,338.1708,349.4344,356.8631,360.6312,361.1878,359.2796,355.7104,351.1046,345.8162,340.1477,334.2383,328.114,321.87,315.4666,308.971,302.3606,295.6086,288.7804,281.8623,274.8853,267.7871,260.6579,253.4208,246.1148,238.8054,231.4648,224.1127,216.752,209.4077,202.0404,194.7873,187.6394,180.557,173.5669,166.8113,160.2281,153.8002,147.5981,141.6392,135.883,130.3151,125.0536
0.22,1.082,0.04375625,1946.375,0,598.628,164.5708,52.4535,17.2329,146.638,252.7538,313.2948,349.2549,370.3863,380.5567,380.849,372.1661,356.3763,336.3932,314.9738,294.1834,275.491,259.1884,245.3687,233.729,223.9195,215.6019,208.4363,202.1826,196.605,191.5493,186.9105,182.5994,178.5524,174.7252,171.0912,167.6306,164.3096,161.1379,158.0942,155.1844,152.3772,149.6708,147.0405,144.4783,142.0061,139.6193,137.1543,134.6701,132.6742,130.0127,127.386,124.9871,122.5059,119.5128,115.609,110.8971,107.8905,105.5047,103.0443,100.446,97.59381,94.84475,92.49657,90.18345
0.178,6.985625,0.02946875,500.9375,0,408.0801,270.4831,183.8128,125.6806,86.27541,59.44376,41.1951,28.69597,20.04775,18.61258,75.75978,133.1516,180.0435,218.3849,250.404,277.1158,298.7621,315.0406,325.8166,331.7379,333.9469,333.8481,332.384,329.9118,326.665,322.7412,318.2162,313.1327,307.5219,301.4861,294.9891,288.1035,280.8748,273.2964,265.3523,257.1261,248.5874,239.7847,230.7348,221.3953,211.8874,202.2663,192.5463,182.8847,173.3665,164.0256,155.0445,146.3625,138.1108,130.3132,122.8764,115.8835,109.3437,103.191,97.41115,91.92359,86.7707,81.97986,77.49582,73.23357
0.16,2.640375,0.015125,1668.5,0,415.296,215.5671,121.0027,68.73119,39.41048,22.73619,37.42529,129.2072,205.5814,259.4534,287.3625,295.3098,294.981,292.6201,289.346,284.9324,279.3736,272.8513,265.6697,257.9815,249.9177,241.5851,233.0763,224.4281,215.7361,207.068,198.4802,190.071,181.8528,173.8773,166.1825,158.7756,151.6563,144.863,138.399,132.2248,126.371,120.8422,115.5835,110.5343,105.7129,101.111,96.78611,92.73748,88.26052,84.42874,81.15148,77.26203,73.05949,68.92277,64.92808,62.35977,59.55103,56.62237,53.87135,51.39507,49.01205,46.86851,44.82103,42.77473
0.153125,1.3095,0.0217625,1066.4375,0,408.3338,213.7976,120.3245,68.75555,39.67939,23.09722,30.15342,120.2978,197.4768,255.1784,294.4819,312.7954,311.5582,298.8488,282.6016,267.4236,254.1139,242.618,232.4453,223.1747,214.5669,206.4403,198.7447,191.3909,184.3655,177.6509,171.2134,165.0901,159.2296,153.6485,148.3247,143.2375,138.3785,133.7351,129.3069,125.063,120.983,117.074,113.3251,109.7024,106.1828,102.7653,99.425,96.52054,93.13842,89.71211,87.31017,84.4622,80.90367,77.03114,72.91069,70.78187,68.60842,66.24642,63.96898,61.74211,59.73006,57.96172,56.32277,54.61898
0.179625,2.97025,0.02013125,1690.4375,0,492.8062,230.3703,118.3187,61.65915,32.50372,17.27131,97.0059,193.7315,261.7929,306.0966,327.864,331.4318,325.673,317.2842,308.935,301.1639,293.5991,286.1291,278.6537,271.1321,263.6184,256.0938,248.5637,241.0181,233.5247,226.0542,218.6319,211.2827,204.0191,196.8942,189.9276,183.0828,176.4222,169.9651,163.7187,157.6821,151.8671,146.2967,140.9597,135.8098,130.8305,126.0356,121.3704,117.1898,112.6256,107.9939,104.2275,100.4659,95.93781,91.06733,85.60512,81.98196,78.82536,75.53333,72.28224,68.9901,65.7944,62.89043,60.22244,57.69474
0.143875,9.454,0.0465125,739.8125,0,478.2821,187.0894,79.45595,34.50579,15.20507,125.8198,227.4318,294.2123,337.7586,365.9146,384.038,395.3313,401.5741,403.2972,401.226,396.0909,388.7884,380.0974,370.8022,361.3324,351.9533,342.7516,333.758,324.904,316.088,307.2834,298.4198,289.472,280.4498,271.2724,262.0288,252.6467,243.1852,233.6627,224.025,214.4162,204.8114,195.2672,185.8113,176.547,167.489,158.7412,150.3512,142.2811,134.635,127.3865,120.4924,113.9883,107.8536,102.0498,96.62721,91.49829,86.53775,81.85487,77.77573,73.6519,69.58398,65.88913,62.30314,58.52335
0.154125,3.903,0.045725,1948.8125,0,362.7314,66.49955,15.43987,208.4613,319.2279,365.9465,387.8731,398.682,402.8566,401.7218,395.5038,385.0938,371.89,357.5573,343.3381,330.0306,317.8539,306.7289,296.5295,287.0863,278.2618,269.8922,261.8773,254.1498,246.6715,239.4096,232.3493,225.4764,218.791,212.2821,205.9674,199.837,193.8883,188.1315,182.5488,177.1602,171.9673,166.9628,162.1161,157.4094,152.8728,148.5046,144.238,139.9081,136.0739,131.9339,127.513,123.3066,119.3175,114.6261,109.2336,102.7988,97.55944,93.1727,88.75351,84.44514,80.16061,75.75283,71.76866,68.13155
0.183,2.799625,0.04915625,1480.8125,0,534.8925,144.302,45.36824,14.69138,160.1617,272.0254,332.2361,366.107,385.769,396.4795,400.7176,399.0096,391.9782,380.5826,366.4392,351.2829,336.31,322.388,309.7321,298.3459,288.1151,278.9028,270.5183,262.7766,255.5681,248.7744,242.3136,236.1459,230.2363,224.5511,219.0782,213.7813,208.6615,203.7302,198.983,194.385,189.9384,185.6469,181.5173,177.5307,173.6671,169.9132,166.275,162.802,159.3037,155.7005,152.6164,149.1336,145.3846,141.7488,138.1992,134.0889,129.1157,122.6814,117.7152,113.7598,109.7033,105.7453,101.7579,97.60346
