PORO MATRIX,PERMX MATRIX (mD),PORO CRACK,PERMX CRACK (mD),OIL RATE 0 (SM3/DAY),OIL RATE 1 (SM3/DAY),OIL RATE 2 (SM3/DAY),OIL RATE 3 (SM3/DAY),OIL RATE 4 (SM3/DAY),OIL RATE 5 (SM3/DAY),OIL RATE 6 (SM3/DAY),OIL RATE 7 (SM3/DAY),OIL RATE 8 (SM3/DAY),OIL RATE 9 (SM3/DAY),OIL RATE 10 (SM3/DAY),OIL RATE 11 (SM3/DAY),OIL RATE 12 (SM3/DAY),OIL RATE 13 (SM3/DAY),OIL RATE 14 (SM3/DAY),OIL RATE 15 (SM3/DAY),OIL RATE 16 (SM3/DAY),OIL RATE 17 (SM3/DAY),OIL RATE 18 (SM3/DAY),OIL RATE 19 (SM3/DAY),OIL RATE 20 (SM3/DAY),OIL RATE 21 (SM3/DAY),OIL RATE 22 (SM3/DAY),OIL RATE 23 (SM3/DAY),OIL RATE 24 (SM3/DAY),OIL RATE 25 (SM3/DAY),OIL RATE 26 (SM3/DAY),OIL RATE 27 (SM3/DAY),OIL RATE 28 (SM3/DAY),OIL RATE 29 (SM3/DAY),OIL RATE 30 (SM3/DAY),OIL RATE 31 (SM3/DAY),OIL RATE 32 (SM3/DAY),OIL RATE 33 (SM3/DAY),OIL RATE 34 (SM3/DAY),OIL RATE 35 (SM3/DAY),OIL RATE 36 (SM3/DAY),OIL RATE 37 (SM3/DAY),OIL RATE 38 (SM3/DAY),OIL RATE 39 (SM3/DAY),OIL RATE 40 (SM3/DAY),OIL RATE 41 (SM3/DAY),OIL RATE 42 (SM3/DAY),OIL RATE 43 (SM3/DAY),OIL RATE 44 (SM3/DAY),OIL RATE 45 (SM3/DAY),OIL RATE 46 (SM3/DAY),OIL RATE 47 (SM3/DAY),OIL RATE 48 (SM3/DAY),OIL RATE 49 (SM3/DAY),OIL RATE 50 (SM3/DAY),OIL RATE 51 (SM3/DAY),OIL RATE 52 (SM3/DAY),OIL RATE 53 (SM3/DAY),OIL RATE 54 (SM3/DAY),OIL RATE 55 (SM3/DAY),OIL RATE 56 (SM3/DAY),OIL RATE 57 (SM3/DAY),OIL RATE 58 (SM3/DAY),OIL RATE 59 (SM3/DAY),OIL RATE 60 (SM3/DAY)
0.2385,3.539,0.021875,1151.75,0,77.71075,145.4684,198.1187,240.6254,274.2173,297.0623,308.7513,312.4314,312.4379,311.2295,309.5685,307.4703,304.891,301.8397,298.3469,294.4872,290.3101,285.8852,281.2427,276.4087,271.4267,266.3298,261.1429,255.8728,250.5456,245.2036,239.8651,234.5112,229.1483,223.8061,218.4841,213.2197,207.9831,202.8188,197.7218,192.7077,187.767,182.9436,178.0554,173.1639,168.9051,164.1343,158.9117,154.4316,150.3444,145.488,140.0988,133.2073,127.5115,123.177,118.8173,114.8272,110.6969,106.5035,102.5206,98.72209,95.0799,91.79037,88.65218,85.5061
0.1715,8.362,0.0059,1307.75,0,36.81463,77.4221,114.0494,145.2764,171.0647,192.5075,211.1221,227.1922,240.7303,252.0631,261.4678,269.2118,275.453,280.1358,283.3784,285.0884,285.5284,284.6674,282.4734,278.7526,273.7221,267.3646,259.4832,250.1991,239.3224,227.0161,213.0799,197.8194,182.2024,166.1991,151.3643,138.3615,126.5004,115.5319,105.6548,96.82918,89.04028,82.07393,75.89463,70.31854,65.24915,60.66705,56.52171,52.77357,49.36476,46.25755,43.41166,40.79411,38.39869,36.22175,34.20859,32.2983,30.51213,28.84498,27.30229,25.83413,24.43422,23.12755,21.91899,20.76448
0.23,5.632,0.03875,1112.75,0,141.4175,230.1993,289.6607,331.4434,361.0567,381.6654,394.7491,400.3389,399.213,392.9091,383.7038,373.4686,363.292,353.6937,344.8302,336.6217,329.0024,321.8401,315.0259,308.5039,302.2035,296.0946,290.13,284.2818,278.5661,272.9719,267.4647,262.0753,256.7789,251.5614,246.4521,241.461,236.5771,231.7919,227.1228,222.5464,218.0883,213.7277,209.4233,205.2008,201.08,196.9791,192.5946,188.7294,184.7229,179.8981,175.0361,170.5339,165.5467,159.7174,152.2226,144.6066,138.6547,133.2095,127.9159,122.8368,117.6507,112.5888,107.7836,103.1725
0.188,7.9525,0.00545,313.25,0,7.852409,18.04416,29.29951,40.3704,50.94077,60.86214,69.89912,78.21886,85.76092,92.65786,99.08114,105.0709,110.6353,115.7648,120.5188,124.9271,129.0249,132.8392,136.3616,139.5741,142.4917,145.1507,147.5914,149.7747,151.6363,153.233,154.5948,155.7081,156.5585,157.1642,157.4846,157.5171,157.2612,156.6555,155.7389,154.4855,152.9352,150.9831,148.5905,145.8543,142.6387,138.9985,134.9323,130.3358,125.3684,119.9541,114.2007,108.2695,102.1773,96.29097,90.46593,85.10224,80.18473,75.59936,71.29836,67.48184,63.98034,60.83309,57.84698,54.7312
0.2265,5.5865,0.0068,1502.75,0,31.85682,67.84462,102.5127,132.4207,155.3737,174.9428,192.9204,208.9737,223.0502,235.1534,245.5242,254.3308,261.6202,267.5203,272.2762,275.9923,278.7474,280.616,281.5915,281.7789,281.2002,279.8387,277.7423,274.8575,271.3857,267.1662,262.1963,256.5022,250.1629,243.1157,235.3144,226.8571,217.9191,208.5429,198.9727,189.2023,179.5143,170.1565,161.1298,152.5082,144.3452,136.5631,129.2291,122.3223,115.6862,109.379,103.4454,97.85566,92.79578,88.01409,83.08051,78.65546,74.86502,71.2845,67.50361,63.87726,60.24745,56.41058,52.72266,49.84203
0.175,9.7725,0.00635,537.5,0,17.95334,40.13955,62.54792,83.69441,103.1277,121.1256,137.5336,152.1062,165.0799,176.9824,188.0859,198.4043,207.8508,216.4635,224.2799,231.2287,237.2849,242.4061,246.5517,249.7139,251.6981,252.5183,252.0179,250.1373,246.7108,241.6148,234.6727,225.8711,214.8824,201.9489,187.2022,171.2091,155.0931,139.767,126.3964,115.0884,105.2158,95.82983,88.03919,81.18826,74.87406,69.42308,64.81293,60.67463,56.79803,53.42008,50.35999,47.528,44.93413,42.55423,40.38118,38.38674,36.57619,34.91568,33.36612,31.9511,30.65094,29.42713,28.30734,27.27956
0.196,9.363,0.0338,469.25,0,64.9193,125.9332,174.4311,214.5496,248.0064,275.8069,298.9774,318.1445,333.2251,344.5358,351.9317,355.9263,357.144,356.4303,354.4224,351.5971,348.0662,344.0258,339.5291,334.5725,329.2336,323.5553,317.5498,311.1662,304.4993,297.5479,290.3063,282.7537,275.0063,266.9355,258.6791,250.128,241.405,232.6175,223.4632,214.2466,205.1218,195.8953,186.8418,177.8469,169.1187,160.6706,152.5224,144.7966,137.4508,130.43,123.8347,117.6072,111.8058,106.3197,101.0554,96.12295,91.47899,87.14304,83.09155,79.23698,75.56179,72.18559,69.05634,65.80017
0.1705,8.4075,0.02255,1571,0,154.0096,245.5304,304.8451,344.4069,368.7646,379.2939,379.3589,373.8291,366.3051,358.2397,350.366,342.6227,334.9583,327.3752,319.8123,312.2551,304.6667,296.9574,289.1352,281.1779,273.0437,264.7449,256.1929,247.4278,238.4251,229.1156,219.5812,209.9041,200.062,190.2303,180.5506,171.0697,161.9044,153.1484,144.73,136.8018,129.3094,122.2228,115.5397,109.2236,103.0971,97.4024,92.51123,86.90296,81.73595,77.19443,73.00264,68.29716,63.17018,58.16753,53.85332,50.42334,47.23768,44.23996,41.36753,38.44507,35.69237,33.17951,30.81431,28.63117
0.233,8.9535,0.0086,859.25,0,25.64677,54.87892,83.77684,109.8855,133.5416,154.6256,172.8321,188.4743,202.5421,215.3569,226.8435,236.8719,245.7323,253.5685,260.3541,266.2191,271.3247,275.508,278.9337,281.6124,283.4773,284.6795,285.1026,284.8175,283.8728,282.1853,279.7884,276.6282,272.7415,268.1133,262.7263,256.4951,249.5372,241.8719,233.3134,223.9504,213.948,203.3097,192.1683,180.7587,169.3226,158.4219,148.0556,138.5096,129.7307,121.6461,114.1809,107.1312,100.547,94.53294,88.96252,83.8981,79.23708,74.94612,71.03393,67.43014,64.0747,60.93857,58.01036,55.27519
0.223,6.451,0.007025,1025,0,22.89161,50.3871,78.57179,104.4601,127.1464,146.4034,163.3424,178.8257,192.7962,205.3293,216.4494,226.209,234.7461,242.2783,248.9383,254.7113,259.5742,263.5932,266.7196,269.0326,270.5506,271.3647,271.3754,270.6606,269.2004,266.9799,263.9616,260.2018,255.7278,250.3764,244.2328,237.2844,229.299,220.5215,211.082,200.985,190.258,179.3119,168.8273,158.6841,149.0098,139.9268,131.4043,123.3913,115.8182,108.6803,102.1207,96.03221,90.39461,85.18536,80.37662,75.93566,71.83212,68.03087,64.44073,61.06903,57.95787,55.05629,52.33862,49.83634
0.2145,8.6805,0.03425,128,0,16.62032,35.42034,56.78525,77.02989,96.02009,113.8643,130.538,146.1339,160.6351,173.9992,186.3039,197.8916,208.8311,219.1991,228.9958,238.2267,246.8721,254.9055,262.227,268.7813,274.5829,279.6558,283.9854,287.5391,290.4333,292.7249,294.4034,295.399,295.655,295.2685,294.2221,292.45,289.8084,286.3781,282.2204,277.1134,271.112,264.2742,256.4281,247.8027,238.2821,228.1168,217.3534,206.2593,195.0889,184.0282,173.449,163.358,154.0997,145.3506,137.1376,129.8136,123.2401,117.1263,111.1998,105.6384,100.6094,96.0287,91.79976,87.74358
0.2355,5.6775,0.02705,1083.5,0,95.93095,170.4619,226.0694,269.4607,303.4584,328.617,344.478,351.6168,352.4329,349.8253,345.8729,341.414,336.8219,332.064,327.2572,322.311,317.2872,312.1295,306.9152,301.6738,296.3582,291.0117,285.6311,280.2072,274.7637,269.314,263.8301,258.3442,252.8559,247.3286,241.8154,236.3307,230.8318,225.3482,219.9026,214.5153,209.135,203.7732,198.5087,193.3458,188.2229,182.8996,177.7035,173.2017,167.7368,162.1984,157.0094,152.114,146.5788,140.2427,132.1754,125.6417,120.4237,115.3408,110.5205,105.7476,100.8333,96.17101,91.82669,87.65515
0.24,5.814,0.013775,791,0,31.44411,68.21563,102.9097,133.5831,160.9396,184.4493,203.1004,217.6801,229.8148,240.6093,250.3279,258.7689,265.9201,271.9088,276.7513,280.5223,283.3699,285.4087,286.6489,287.1539,287.0577,286.2854,284.8802,282.8958,280.3955,277.3651,273.813,269.7555,265.26,260.3226,254.9421,249.1288,242.8533,236.16,229.1251,221.724,213.9489,206.0245,197.9867,189.8897,181.8678,173.877,166.1429,158.6509,151.4978,144.6325,138.0184,131.6942,125.6302,119.808,114.5271,109.636,104.1987,99.0741,94.69566,90.72487,86.60529,82.29026,77.627,72.8626
0.183,7.998,0.005225,849.5,0,19.51405,43.87059,68.75275,92.03167,113.0793,131.8878,148.6252,163.5173,176.8668,189.0106,200.1229,210.3086,219.529,227.7034,234.9495,241.262,246.6312,250.99,254.3544,256.7322,258.0078,258.1947,257.2459,255.0548,251.5504,246.6529,240.1745,232.1911,222.3277,210.8448,197.6147,183.1022,167.8264,152.8542,139.7345,127.8655,116.576,106.728,98.01741,90.34836,83.29767,77.33564,72.02435,67.23481,62.83669,58.82352,55.24644,51.99237,49.04481,46.37641,43.93141,41.65279,39.55838,37.64479,35.85963,34.20337,32.69716,31.27959,29.91299,28.61753
0.1925,9.09,0.0167,1551.5,0,107.651,185.2157,241.9063,284.43,313.6713,330.3749,338.4057,341.8886,343.0678,342.5163,340.661,337.7874,334.0535,329.5333,324.5179,319.077,313.288,307.2012,300.8017,294.1438,287.2376,280.0576,272.6088,264.8856,256.8322,248.4729,239.7356,230.471,220.8613,210.9022,200.597,190.2445,179.9277,169.8719,160.1696,150.8973,142.154,133.91,126.1147,118.827,112.0121,105.5999,99.48307,93.74822,88.6325,83.54895,78.36177,73.84906,69.81654,66.01667,62.11451,58.056,53.61259,49.89303,46.93264,44.1307,41.52758,38.98252,36.40228,33.91461
0.208,8.5895,0.0095,1288.25,0,47.59591,95.49505,136.5867,171.5732,200.034,221.921,239.5245,254.4562,267.082,277.6747,286.2776,292.9928,298.1241,301.883,304.247,305.4418,305.5582,304.6171,302.8083,300.1592,296.6608,292.4102,287.3538,281.6355,275.3081,268.3022,260.5107,252.2726,243.3479,233.5853,223.3061,212.2985,200.8023,188.9797,177.2247,165.8084,154.9897,144.8344,135.3914,126.6441,118.5181,110.9525,103.8013,97.18066,91.06828,85.4438,80.27688,75.52189,71.11755,67.03493,63.26205,59.77279,56.48354,53.46154,50.75428,48.0823,45.50378,43.19577,41.05832,39.13699
0.2305,7.4975,0.0203,937.25,0,64.68093,124.2703,172.3857,212.1948,245.463,272.2005,291.4645,303.9313,311.7307,316.8659,320.4431,322.769,324.0533,324.3827,323.7693,322.336,320.2021,317.4035,314.0948,310.3486,306.2291,301.7797,296.9845,291.9295,286.6546,281.1166,275.3417,269.3537,263.2047,256.821,250.2707,243.4392,236.4179,229.2465,221.8722,214.2885,206.6234,198.9426,191.1966,183.5541,176.0388,168.6784,161.5649,154.7061,148.1104,141.6295,135.3602,129.9096,124.5085,118.4524,112.9907,108.1185,103.4799,98.42612,92.92794,86.41827,80.78022,76.47213,72.66637,68.89054
0.2325,9.909,0.02885,274.25,0,27.69611,59.20881,89.69794,117.0617,141.9307,164.598,185.2904,204.0277,221.0488,236.5532,250.5909,263.0638,273.688,282.6359,290.0462,296.0447,300.8921,304.7288,307.7703,310.1419,311.9292,313.066,313.6129,313.5457,312.9111,311.6689,309.8541,307.4494,304.4418,300.8444,296.6493,291.9599,286.5884,280.7132,274.2444,267.2086,259.7022,251.6117,243.0659,234.1225,224.7023,215.1397,205.1954,195.3939,185.504,175.9123,166.6203,157.7834,149.6476,141.8934,134.4364,127.7379,121.5828,115.7029,110.1354,104.8199,99.9034,95.34166,91.1039,87.13023
0.201,9.4995,0.00995,830,0,34.19546,72.01307,106.5,136.842,163.9063,187.2837,206.5879,222.6458,236.5305,248.5269,258.778,267.4937,274.8442,280.8572,285.6993,289.5217,292.1926,293.8858,294.5914,294.252,292.9989,290.8354,287.7509,283.7376,278.7418,272.7911,265.8953,258.0321,249.2206,239.4446,228.7873,217.2056,204.6543,191.5167,178.0962,164.8043,152.424,141.1869,131.0392,121.8418,113.4324,105.6718,98.34766,91.69522,85.58645,80.07922,75.07097,70.53961,66.41695,62.62362,59.13279,55.91685,52.93701,50.19524,47.65796,45.29856,43.10229,41.05378,39.13922,37.35991
0.22,9.6815,0.014225,508.25,0,26.91824,58.30568,88.32626,115.2302,139.6915,162.066,182.425,200.2971,215.7201,228.8268,239.9495,249.4263,257.7834,265.1196,271.4949,277.0962,281.7436,285.5499,288.6111,290.8571,292.2534,292.9097,292.7976,291.9361,290.2881,287.8287,284.6588,280.693,275.9297,270.3725,263.9662,256.7972,248.7933,240.0013,230.4714,220.2043,209.2814,197.902,186.2604,174.5051,163.1346,152.3042,142.3029,133.1861,124.5015,116.6137,109.7312,103.4434,97.63934,92.19777,86.93739,81.99829,77.42514,73.20155,69.33954,65.79239,62.53778,59.54709,56.77441,54.21027
0.234,9.545,0.023,713,0,57.26609,111.7847,156.7112,194.5481,226.7886,254.2275,277.0153,294.8118,307.4857,315.9091,321.5607,325.403,328.0129,329.6919,330.331,330.1739,329.3139,327.7414,325.5261,322.7451,319.4733,315.7693,311.6461,307.1964,302.378,297.2164,291.8118,286.1391,280.1693,273.9493,267.4327,260.7086,253.8314,246.5756,239.1031,231.4059,223.4832,215.3483,206.9992,198.5485,190.2126,181.8391,173.6161,165.5328,157.7304,150.2598,143.0293,136.2123,129.771,123.6462,117.8775,112.3817,107.1243,102.0824,97.51343,93.33668,89.1338,85.10872,81.1983,77.49686
0.19825,6.2291875,0.018415625,1748.9375,0,123.5859,207.5169,266.3661,308.2247,334.0465,345.2013,347.4027,345.7508,342.6452,338.8115,334.3689,329.4947,324.1909,318.6341,312.8412,306.8837,300.7765,294.5284,288.1534,281.6721,275.0384,268.2536,261.3107,254.1862,246.8569,239.3282,231.6355,223.7436,215.7363,207.6864,199.6064,191.6318,183.7664,176.052,168.601,161.4361,154.5272,147.8141,141.2883,135.0662,129.5018,123.3461,117.2781,112.1531,107.1877,101.5202,95.4234,88.47665,83.25849,79.23923,74.92654,70.66628,66.41775,62.39244,58.6551,55.2241,51.97643,48.98534,46.20335,43.51772
0.220875,2.3389375,0.01158125,477.78125,0,11.46142,27.18328,47.01937,67.32668,86.84076,104.8127,119.5882,130.5159,139.8562,148.9043,157.6378,165.7619,173.1726,179.9684,186.1401,191.6764,196.4692,200.6613,204.2261,207.1659,209.4957,211.2706,212.5156,213.1651,213.2139,212.6942,211.6463,210.109,208.0721,205.5706,202.5957,199.255,195.5736,191.5848,187.332,182.8179,178.1524,173.3921,168.5274,163.5811,158.5757,153.5969,148.7041,143.8645,139.0325,134.2721,129.6496,125.2095,120.8531,116.6143,112.2859,107.8032,104.2134,100.9225,97.02806,93.10703,89.43446,85.52036,81.24273,78.1134
0.1713125,5.711625,0.01101875,1185.875,0,56.12941,113.001,160.1731,199.136,227.4125,246.1518,260.3728,272.2237,281.5939,288.6819,293.6203,296.6623,298.0614,297.9029,296.2981,293.5368,289.6595,284.7449,278.8941,272.1474,264.5706,256.1618,246.858,236.767,225.9076,214.5304,202.7734,190.9873,179.3119,167.9819,157.2619,147.1255,137.5072,128.7547,120.5241,112.8285,105.6255,98.87868,92.50913,86.60464,81.09532,75.96531,71.19778,66.76022,62.59037,58.90259,55.39658,51.84399,48.71041,45.94175,43.28595,40.55153,37.78933,34.78786,32.17994,30.10634,28.20544,26.3426,24.57283,22.87421
0.1780625,3.186375,0.0190625,1148.09375,0,87.41154,162.4239,219.6659,263.4803,295.0829,310.3584,313.9822,312.5601,309.6143,306.1774,302.2422,297.7376,292.6613,287.0533,281.0383,274.6057,267.8393,260.8311,253.597,246.1949,238.6776,231.0663,223.4322,215.8495,208.3282,200.8804,193.5807,186.4242,179.4784,172.7568,166.2608,159.922,153.8908,148.0866,142.5161,137.1122,131.9179,126.8264,121.9968,117.7215,112.7007,107.8871,104.0835,100.0417,95.31987,90.14096,84.31905,80.68764,77.56158,74.17609,70.77332,67.40341,64.12663,61.03864,58.21127,55.54017,53.07912,50.67736,48.27213,45.90118
0.1631875,5.4955,0.0325625,1778.1875,0,225.6141,324.0623,374.9389,402.1477,415.5819,418.2779,412.325,400.3707,385.6827,370.7629,357.0002,344.4846,333.1728,322.8238,313.1554,303.9907,295.1692,286.5893,278.1891,269.9249,261.7873,253.7356,245.7808,237.9165,230.1473,222.4842,214.9443,207.5371,200.2527,193.1264,186.189,179.4438,172.9067,166.5817,160.4527,154.5537,148.8963,143.4474,138.0591,132.797,128.1875,122.8167,117.6186,112.8298,108.0412,102.6249,96.1721,89.43063,84.70398,80.25894,75.79535,71.49392,67.21752,63.01693,59.09727,55.46812,52.10506,49.07027,46.18842,43.40995
0.2251875,7.8216875,0.01056875,368.09375,0,13.06134,29.34103,47.72404,65.91774,82.89069,98.96861,114.1269,128.3754,141.5767,153.5152,164.1521,173.901,182.9816,191.5631,199.603,207.0719,214.0767,220.5228,226.3877,231.687,236.4338,240.7083,244.3671,247.3953,249.8501,251.6856,252.8844,253.424,253.198,252.2643,250.5569,248.0446,244.6714,240.3793,235.122,228.9069,221.6363,213.309,204.0303,193.9298,183.3119,172.3891,161.4292,150.8055,140.4639,131.0161,122.4243,114.6542,107.7353,101.4389,95.42287,89.51079,84.31438,79.52244,75.1629,71.21604,67.61746,64.30968,61.27422,58.48681
0.17825,1.889625,0.019821875,481.4375,0,28.5346,68.73145,106.5864,140.2202,170.07,196.0039,215.3179,226.0464,230.2287,231.7242,232.8916,234.1869,235.1963,235.7426,235.6398,234.7682,233.1552,230.844,227.9147,224.4778,220.5495,216.2189,211.5557,206.6268,201.5252,196.2767,190.9126,185.4862,180.0238,174.5928,169.2151,163.9106,158.6568,153.522,148.5331,143.6518,138.9104,134.3647,129.9415,125.6341,121.3344,117.2573,113.7017,109.469,105.1388,102.0721,98.88126,94.84679,90.58142,85.32919,81.71098,79.07376,76.1033,73.22292,70.50118,67.78687,65.19056,62.74766,60.49828,58.36891
0.1928125,4.414875,0.021846875,993.3125,0,82.20895,153.4081,207.9523,251.3708,285.3423,308.6394,321.0313,325.4067,325.4816,323.6916,321.0859,317.8445,314.0222,309.6816,304.9055,299.652,294.0543,288.1366,282.0074,275.6427,269.0679,262.3185,255.3889,248.3385,241.2174,234.0036,226.7112,219.4206,212.1147,204.8327,197.665,190.6177,183.6606,176.8713,170.2942,163.8925,157.674,151.7466,146.0209,140.4187,134.8049,129.8596,125.0328,119.3717,114.407,110.1611,105.5774,100.3557,94.36015,88.05074,83.90746,80.25997,76.48295,72.69564,68.94781,65.22878,61.74334,58.549,55.5026,52.74497
0.1699375,4.54,0.028034375,1610,0,181.9032,279.4189,337.7577,373.747,393.9904,400.186,394.8317,382.6681,368.1373,353.9553,341.2157,329.7404,319.364,309.7737,300.7562,292.1232,283.7481,275.6194,267.5997,259.714,251.9249,244.2097,236.5809,229.016,221.5502,214.1934,206.9453,199.8257,192.8666,186.0521,179.4394,173.0109,166.8137,160.8136,155.0143,149.4431,144.131,138.8831,133.6151,128.9816,124.1139,118.8148,114.1484,109.9074,104.8854,99.11847,92.25652,87.4242,83.47556,79.40318,75.36737,71.37816,67.31791,63.49667,59.93741,56.60633,53.53819,50.6815,47.92733,45.27036
0.16,6.598875,0.01518125,1483.25,0,106.6624,186.4639,244.5419,286.6806,312.7334,325.3883,330.5374,332.2098,331.8322,329.8358,326.4634,321.9363,316.5466,310.3931,303.6306,296.3401,288.5732,280.3103,271.619,262.4393,252.7576,242.5873,231.8581,220.6915,209.2031,197.5514,186.039,174.7652,163.9293,153.5551,143.8331,134.6688,126.0469,118.0147,110.4886,103.466,96.93593,90.82163,85.02407,79.47988,74.29575,69.82335,65.42101,60.71439,56.69832,53.41786,50.25862,46.98135,43.65145,40.03433,36.94867,34.58228,32.263,30.03631,27.86579,25.7166,23.74765,21.95241,20.28999,18.82341
0.2275625,6.644375,0.025896875,845.84375,0,74.12414,139.7331,190.838,232.4356,266.6641,294.2993,314.838,328.0222,334.8365,337.3878,337.6214,336.7365,335.0035,332.7481,329.9429,326.6683,322.9089,318.8121,314.4099,309.7585,304.8878,299.8076,294.5539,289.132,283.5829,277.8908,272.0703,266.1519,260.121,254.0005,247.7865,241.4976,235.0892,228.648,222.1763,215.6769,209.134,202.584,196.1055,189.7154,183.4079,177.1569,171.1058,165.226,159.2796,153.4774,148.5133,142.9511,137.061,131.5171,126.748,121.5926,115.9029,108.9534,101.7228,96.47929,91.73812,87.30053,83.10952,78.88976
0.213125,9.06725,0.011496875,526.53125,0,22.90718,50.36834,77.75334,102.5698,125.3186,146.299,165.5394,182.3848,196.9704,209.5318,220.528,230.3991,239.1992,247.1128,254.2685,260.5055,265.8506,270.4042,274.1762,277.0708,279.1634,280.4278,280.9612,280.6172,279.4116,277.4226,274.5538,270.8183,266.2061,260.5649,254.0501,246.5229,238.0167,228.4915,217.9785,206.6874,194.716,182.3239,170.2742,158.561,147.2711,136.9508,127.6124,119.1247,111.4874,104.5084,98.05257,91.88292,86.21117,80.9925,76.23399,71.92282,67.9894,64.41585,61.14495,58.15065,55.36839,52.78019,50.36332,48.1419
0.1578125,2.51525,0.0149,223.0625,0,8.955381,22.90915,41.09553,59.68633,77.41282,94.28225,110.0597,124.3395,136.7085,146.8327,154.942,161.596,167.3266,172.2834,176.5077,180.0627,182.8327,184.7921,186.0643,186.6801,186.6909,186.1239,185.0489,183.4597,181.3732,178.808,175.8282,172.4195,168.6032,164.4511,159.9583,155.2169,150.1759,145.0096,139.7462,134.2902,128.8866,123.4734,118.2343,113.0799,107.9649,103.0399,98.26473,93.66756,89.27975,85.07203,81.11189,77.27426,73.62714,70.17995,66.88412,63.75512,60.79508,57.98112,55.29174,52.73888,50.25723,47.93869,45.76508,43.68575
0.221625,5.7286875,0.031634375,1805,0,185.1204,279.6135,336.6075,372.4294,394.3509,404.7462,404.8564,397.2951,385.8194,373.5013,361.7643,351.2161,341.756,333.2026,325.4086,318.148,311.2556,304.6751,298.3342,292.1755,286.1287,280.2067,274.4037,268.6765,263.0097,257.4255,251.9129,246.4496,241.055,235.723,230.4588,225.2598,220.1404,215.1261,210.1805,205.3086,200.4932,195.8084,191.0927,186.1485,181.7207,177.122,171.7155,166.6321,161.9081,156.5156,150.3532,142.6578,135.6792,130.1662,124.7347,119.5622,114.3325,108.9434,103.8506,98.93394,94.26337,90.02991,85.9946,81.94907
0.19875,8.65775,0.033125,1484.46875,0,179.6697,274.136,331.2533,367.4947,390.2473,402.9646,407.1089,404.2148,396.6215,386.8493,376.7645,367.0247,357.9313,349.5235,341.6397,334.1122,326.9174,319.8966,312.9914,306.2095,299.4942,292.7813,286.0757,279.3873,272.6576,265.9225,259.1786,252.3991,245.6181,238.8301,232.0513,225.2584,218.5079,211.792,205.1454,198.6192,192.1557,185.793,179.6028,173.5738,167.7409,161.8327,156.014,150.9031,145.0489,139.1418,133.3691,127.8895,121.8376,114.8613,106.5109,99.89951,94.46436,89.11298,84.09827,79.07833,73.98568,69.3233,65.03262,61.03809
0.1839375,4.3750625,0.031521875,326.65625,0,35.62986,80.00127,119.8689,154.4406,184.9626,212.0368,236.0045,257.0353,274.7149,288.345,297.716,303.3595,306.1587,307.0619,306.8288,305.8161,304.1365,301.9364,299.1312,295.7784,291.9043,287.4785,282.6131,277.3163,271.5929,265.5465,259.1824,252.5856,245.6989,238.6669,231.409,224.0125,216.5605,208.9845,201.4159,193.8638,186.3467,178.922,171.6668,164.5787,157.6603,151.0055,144.5499,138.3084,132.3512,126.6486,121.1481,115.9208,110.9444,106.0335,101.239,97.25336,93.17719,88.65888,84.56661,80.77868,77.45805,73.41976,69.73569,65.50008
0.2230625,2.174,0.009921875,1631.9375,0,47.84244,98.89095,143.4318,177.5706,194.747,206.3741,218.4383,229.4434,238.3982,245.2322,250.1783,253.4886,255.299,255.8262,255.0867,253.2516,250.5821,247.0763,242.9418,238.2848,233.2177,227.8038,222.1371,216.2733,210.296,204.3594,198.3897,192.4849,186.679,180.9506,175.288,169.8705,164.5565,159.2626,154.0354,149.1135,144.2846,139.7522,134.6454,130.0158,126.1958,121.6936,117.1579,112.5325,107.2421,103.178,99.69901,96.16292,92.93528,89.61832,86.38123,83.40643,80.80875,78.28703,75.76689,73.26315,70.82315,68.43552,66.04897,63.71929
0.2113125,8.4700625,0.03813125,1260.21875,0,168.3833,261.6415,319.7768,357.8065,382.7695,398.6064,407.1693,409.2433,405.8777,398.6224,389.5169,379.8958,370.5218,361.6251,353.3253,345.5714,338.2076,331.148,324.3538,317.7307,311.2008,304.7928,298.4537,292.1253,285.8447,279.6074,273.3827,267.1826,261.0014,254.8664,248.7589,242.6748,236.6801,230.7561,224.8751,219.0438,213.3421,207.7363,202.2307,196.8256,191.547,186.4122,181.245,175.8957,171.1093,166.1538,160.4374,154.8036,149.4359,143.5399,136.9907,128.9311,120.6255,114.2698,108.447,102.75,97.38954,91.99546,86.77351,81.83004
0.162,5.961875,0.030003125,984.78125,0,132.8586,222.5319,283.1336,325.8192,355.9252,375.5147,384.994,385.5226,379.8479,370.9942,361.1344,351.157,341.5356,332.2868,323.3729,314.6616,306.1089,297.6011,289.1615,280.7372,272.2697,263.7841,255.2549,246.696,238.1255,229.524,220.9361,212.4108,203.9,195.5229,187.286,179.2252,171.3842,163.7755,156.4518,149.393,142.6573,136.1873,129.993,124.0828,118.4801,112.913,107.7489,103.1929,97.81541,92.92252,88.47079,84.20759,79.44644,73.84109,67.69001,63.51778,59.92374,56.33711,52.95854,49.73413,46.46848,43.44389,40.65842,38.00435
